cambio_precio_key,fecha_key,fecha,mes,nombre_mes,trimestre,anio,anio_mes,item_menu_key,item_menu_id,nombre_item,categoria_item,cocina_item,disponible_item,restaurante_key,restaurante_id,nombre_restaurante,cocina_restaurante,ciudad_restaurante,pais_restaurante,precio_anterior,precio_nuevo,monto_cambio,porcentaje_cambio
12304,20260213,2026-02-13,2,February,1,2026,2026-02,6151,6152,Sweet and Sour Pork,Main Course,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,13.46,15.12,1.66,12.33
12305,20241102,2024-11-02,11,November,4,2024,2024-11,6152,6153,Fried Rice,Specialty,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,18.41,22.52,4.11,22.32
12306,20260801,2026-08-01,8,August,3,2026,2026-08,6152,6153,Fried Rice,Specialty,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,22.52,24.22,1.7,7.55
12307,20250130,2025-01-30,1,January,1,2025,2025-01,6153,6154,Chow Mein,Specialty,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,18.48,18.48,0.0,0.0
12308,20251002,2025-10-02,10,October,4,2025,2025-10,6153,6154,Chow Mein,Specialty,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,18.48,20.76,2.28,12.34
12309,20250426,2025-04-26,4,April,2,2025,2025-04,6154,6155,Steamed Dumplings,Dessert,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,20.34,23.01,2.67,13.13
12310,20260801,2026-08-01,8,August,3,2026,2026-08,6154,6155,Steamed Dumplings,Dessert,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,23.01,24.22,1.21,5.26
12311,20241219,2024-12-19,12,December,4,2024,2024-12,6155,6156,Mapo Tofu,Dessert,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,8.47,10.27,1.8,21.25
12312,20260306,2026-03-06,3,March,1,2026,2026-03,6155,6156,Mapo Tofu,Dessert,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,10.27,11.29,1.02,9.93
12313,20250816,2025-08-16,8,August,3,2025,2025-08,6156,6157,Peking Duck,Side Dish,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,13.35,15.92,2.57,19.25
12314,20260129,2026-01-29,1,January,1,2026,2026-01,6156,6157,Peking Duck,Side Dish,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,15.92,17.12,1.2,7.54
12315,20241225,2024-12-25,12,December,4,2024,2024-12,6157,6158,Hot and Sour Soup,Side Dish,Chinese,0,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,11.05,12.67,1.62,14.66
12316,20260214,2026-02-14,2,February,1,2026,2026-02,6157,6158,Hot and Sour Soup,Side Dish,Chinese,0,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,12.67,13.48,0.81,6.39
12317,20240919,2024-09-19,9,September,3,2024,2024-09,6158,6159,Spring Rolls,Beverage,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,18.07,21.46,3.39,18.76
12318,20260612,2026-06-12,6,June,2,2026,2026-06,6158,6159,Spring Rolls,Beverage,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,21.46,22.59,1.13,5.27
12319,20250618,2025-06-18,6,June,2,2025,2025-06,6159,6160,General Tso Chicken,Beverage,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,17.87,18.06,0.19,1.06
12320,20260321,2026-03-21,3,March,1,2026,2026-03,6159,6160,General Tso Chicken,Beverage,Chinese,1,615,616,Chennai Golden Dragon Garden,Chinese,Chennai,India,18.06,19.85,1.79,9.91
12321,20250505,2025-05-05,5,May,2,2025,2025-05,6160,6161,Pho Bo,Main Course,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,42.59,47.44,4.85,11.39
12322,20260228,2026-02-28,2,February,1,2026,2026-02,6160,6161,Pho Bo,Main Course,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,47.44,53.91,6.47,13.64
12323,20250408,2025-04-08,4,April,2,2025,2025-04,6161,6162,Banh Mi,Main Course,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,34.15,36.5,2.35,6.88
12324,20251226,2025-12-26,12,December,4,2025,2025-12,6161,6162,Banh Mi,Main Course,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,36.5,39.25,2.75,7.53
12325,20241231,2024-12-31,12,December,4,2024,2024-12,6162,6163,Fresh Spring Rolls,Specialty,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,39.16,41.8,2.64,6.74
12326,20250831,2025-08-31,8,August,3,2025,2025-08,6162,6163,Fresh Spring Rolls,Specialty,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,41.8,44.0,2.2,5.26
12327,20240918,2024-09-18,9,September,3,2024,2024-09,6163,6164,Bun Cha,Specialty,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,23.44,27.2,3.76,16.04
12328,20260820,2026-08-20,8,August,3,2026,2026-08,6163,6164,Bun Cha,Specialty,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,27.2,28.94,1.74,6.4
12329,20241004,2024-10-04,10,October,4,2024,2024-10,6164,6165,Vietnamese Iced Coffee,Dessert,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,19.34,22.0,2.66,13.75
12330,20260328,2026-03-28,3,March,1,2026,2026-03,6164,6165,Vietnamese Iced Coffee,Dessert,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,22.0,24.18,2.18,9.91
12331,20241007,2024-10-07,10,October,4,2024,2024-10,6165,6166,Grilled Lemongrass Pork,Dessert,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,33.89,37.56,3.67,10.83
12332,20260102,2026-01-02,1,January,1,2026,2026-01,6165,6166,Grilled Lemongrass Pork,Dessert,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,37.56,40.83,3.27,8.71
12333,20240927,2024-09-27,9,September,3,2024,2024-09,6166,6167,Vermicelli Bowl,Side Dish,Vietnamese,0,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,20.62,24.22,3.6,17.46
12334,20260220,2026-02-20,2,February,1,2026,2026-02,6166,6167,Vermicelli Bowl,Side Dish,Vietnamese,0,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,24.22,25.77,1.55,6.4
12335,20250624,2025-06-24,6,June,2,2025,2025-06,6167,6168,Vietnamese Pancake,Side Dish,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,29.61,30.27,0.66,2.23
12336,20260215,2026-02-15,2,February,1,2026,2026-02,6167,6168,Vietnamese Pancake,Side Dish,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,30.27,32.9,2.63,8.69
12337,20250501,2025-05-01,5,May,2,2025,2025-05,6168,6169,Egg Coffee,Beverage,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,26.31,27.56,1.25,4.75
12338,20260111,2026-01-11,1,January,1,2026,2026-01,6168,6169,Egg Coffee,Beverage,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,27.56,31.32,3.76,13.64
12339,20241111,2024-11-11,11,November,4,2024,2024-11,6169,6170,Green Papaya Salad,Beverage,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,36.94,43.65,6.71,18.16
12340,20250907,2025-09-07,9,September,3,2025,2025-09,6169,6170,Green Papaya Salad,Beverage,Vietnamese,1,616,617,Nagoya Saigon Bistro,Vietnamese,Nagoya,Japan,43.65,47.97,4.32,9.9
12341,20250406,2025-04-06,4,April,2,2025,2025-04,6170,6171,Feijoada,Main Course,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,17.59,18.37,0.78,4.43
12342,20260516,2026-05-16,5,May,2,2026,2026-05,6170,6171,Feijoada,Main Course,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,18.37,19.54,1.17,6.37
12343,20250111,2025-01-11,1,January,1,2025,2025-01,6171,6172,Picanha Steak,Main Course,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,26.25,30.29,4.04,15.39
12344,20251212,2025-12-12,12,December,4,2025,2025-12,6171,6172,Picanha Steak,Main Course,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,30.29,33.66,3.37,11.13
12345,20250804,2025-08-04,8,August,3,2025,2025-08,6172,6173,Coxinha,Specialty,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,15.55,17.42,1.87,12.03
12346,20250930,2025-09-30,9,September,3,2025,2025-09,6172,6173,Coxinha,Specialty,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,17.42,18.73,1.31,7.52
12347,20250806,2025-08-06,8,August,3,2025,2025-08,6173,6174,Pao de Queijo,Specialty,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,24.46,29.22,4.76,19.46
12348,20260629,2026-06-29,6,June,2,2026,2026-06,6173,6174,Pao de Queijo,Specialty,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,29.22,31.76,2.54,8.69
12349,20250305,2025-03-05,3,March,1,2025,2025-03,6174,6175,Moqueca,Dessert,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,12.92,14.9,1.98,15.33
12350,20260602,2026-06-02,6,June,2,2026,2026-06,6174,6175,Moqueca,Dessert,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,14.9,16.56,1.66,11.14
12351,20250313,2025-03-13,3,March,1,2025,2025-03,6175,6176,Brigadeiro,Dessert,Brazilian,0,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,15.01,17.48,2.47,16.46
12352,20260621,2026-06-21,6,June,2,2026,2026-06,6175,6176,Brigadeiro,Dessert,Brazilian,0,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,17.48,19.0,1.52,8.7
12353,20241006,2024-10-06,10,October,4,2024,2024-10,6176,6177,Farofa,Side Dish,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,15.17,16.48,1.31,8.64
12354,20251109,2025-11-09,11,November,4,2025,2025-11,6176,6177,Farofa,Side Dish,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,16.48,18.73,2.25,13.65
12355,20250113,2025-01-13,1,January,1,2025,2025-01,6177,6178,Mixed Churrasco,Side Dish,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,16.8,17.78,0.98,5.83
12356,20260808,2026-08-08,8,August,3,2026,2026-08,6177,6178,Mixed Churrasco,Side Dish,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,17.78,19.54,1.76,9.9
12357,20241028,2024-10-28,10,October,4,2024,2024-10,6178,6179,Acai Bowl,Beverage,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,16.92,18.57,1.65,9.75
12358,20260220,2026-02-20,2,February,1,2026,2026-02,6178,6179,Acai Bowl,Beverage,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,18.57,20.63,2.06,11.09
12359,20241229,2024-12-29,12,December,4,2024,2024-12,6179,6180,Passion Fruit Mousse,Beverage,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,25.73,28.9,3.17,12.32
12360,20251004,2025-10-04,10,October,4,2025,2025-10,6179,6180,Passion Fruit Mousse,Beverage,Brazilian,1,617,618,Bangalore Copacabana Diner,Brazilian,Bangalore,India,28.9,31.76,2.86,9.9
12361,20241027,2024-10-27,10,October,4,2024,2024-10,6180,6181,Seafood Paella,Main Course,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,43.84,47.54,3.7,8.44
12362,20260301,2026-03-01,3,March,1,2026,2026-03,6180,6181,Seafood Paella,Main Course,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,47.54,52.82,5.28,11.11
12363,20250821,2025-08-21,8,August,3,2025,2025-08,6181,6182,Patatas Bravas,Main Course,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,37.78,43.74,5.96,15.78
12364,20251001,2025-10-01,10,October,4,2025,2025-10,6181,6182,Patatas Bravas,Main Course,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,43.74,49.71,5.97,13.65
12365,20241030,2024-10-30,10,October,4,2024,2024-10,6182,6183,Gazpacho,Specialty,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,31.91,37.16,5.25,16.45
12366,20251102,2025-11-02,11,November,4,2025,2025-11,6182,6183,Gazpacho,Specialty,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,37.16,40.39,3.23,8.69
12367,20250403,2025-04-03,4,April,2,2025,2025-04,6183,6184,Tortilla Espanola,Specialty,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,36.87,36.87,0.0,0.0
12368,20260330,2026-03-30,3,March,1,2026,2026-03,6183,6184,Tortilla Espanola,Specialty,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,36.87,41.43,4.56,12.37
12369,20250112,2025-01-12,1,January,1,2025,2025-01,6184,6185,Jamon Croquetas,Dessert,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,35.66,39.01,3.35,9.39
12370,20260116,2026-01-16,1,January,1,2026,2026-01,6184,6185,Jamon Croquetas,Dessert,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,39.01,41.95,2.94,7.54
12371,20250425,2025-04-25,4,April,2,2025,2025-04,6185,6186,Grilled Octopus,Dessert,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,44.43,51.83,7.4,16.66
12372,20250915,2025-09-15,9,September,3,2025,2025-09,6185,6186,Grilled Octopus,Dessert,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,51.83,56.96,5.13,9.9
12373,20250625,2025-06-25,6,June,2,2025,2025-06,6186,6187,Spanish Meatballs,Side Dish,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,36.04,36.87,0.83,2.3
12374,20260123,2026-01-23,1,January,1,2026,2026-01,6186,6187,Spanish Meatballs,Side Dish,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,36.87,41.43,4.56,12.37
12375,20250619,2025-06-19,6,June,2,2025,2025-06,6187,6188,Pan con Tomate,Side Dish,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,38.74,41.0,2.26,5.83
12376,20251218,2025-12-18,12,December,4,2025,2025-12,6187,6188,Pan con Tomate,Side Dish,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,41.0,45.05,4.05,9.88
12377,20241104,2024-11-04,11,November,4,2024,2024-11,6188,6189,Churros con Chocolate,Beverage,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,46.98,53.13,6.15,13.09
12378,20260421,2026-04-21,4,April,2,2026,2026-04,6188,6189,Churros con Chocolate,Beverage,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,53.13,55.93,2.8,5.27
12379,20241120,2024-11-20,11,November,4,2024,2024-11,6189,6190,Sangria Mocktail,Beverage,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,28.71,32.13,3.42,11.91
12380,20250910,2025-09-10,9,September,3,2025,2025-09,6189,6190,Sangria Mocktail,Beverage,Spanish,1,618,619,New York Ibiza Eatery,Spanish,New York,United States,32.13,34.18,2.05,6.38
12381,20250513,2025-05-13,5,May,2,2025,2025-05,6190,6191,Butter Chicken,Main Course,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,30.93,35.52,4.59,14.84
12382,20251026,2025-10-26,10,October,4,2025,2025-10,6190,6191,Butter Chicken,Main Course,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,35.52,38.19,2.67,7.52
12383,20240929,2024-09-29,9,September,3,2024,2024-09,6191,6192,Chicken Tikka Masala,Main Course,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,41.31,46.17,4.86,11.76
12384,20260107,2026-01-07,1,January,1,2026,2026-01,6191,6192,Chicken Tikka Masala,Main Course,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,46.17,48.6,2.43,5.26
12385,20250116,2025-01-16,1,January,1,2025,2025-01,6192,6193,Lamb Biryani,Specialty,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,21.82,25.28,3.46,15.86
12386,20260708,2026-07-08,7,July,3,2026,2026-07,6192,6193,Lamb Biryani,Specialty,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,25.28,26.61,1.33,5.26
12387,20250623,2025-06-23,6,June,2,2025,2025-06,6193,6194,Palak Paneer,Specialty,Indian,0,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,30.89,31.24,0.35,1.13
12388,20260803,2026-08-03,8,August,3,2026,2026-08,6193,6194,Palak Paneer,Specialty,Indian,0,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,31.24,34.71,3.47,11.11
12389,20240910,2024-09-10,9,September,3,2024,2024-09,6194,6195,Vegetable Samosas,Dessert,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,18.17,21.76,3.59,19.76
12390,20251010,2025-10-10,10,October,4,2025,2025-10,6194,6195,Vegetable Samosas,Dessert,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,21.76,23.91,2.15,9.88
12391,20241224,2024-12-24,12,December,4,2024,2024-12,6195,6196,Garlic Naan,Dessert,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,28.7,33.72,5.02,17.49
12392,20260606,2026-06-06,6,June,2,2026,2026-06,6195,6196,Garlic Naan,Dessert,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,33.72,35.87,2.15,6.38
12393,20250711,2025-07-11,7,July,3,2025,2025-07,6196,6197,Chana Masala,Side Dish,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,24.62,27.84,3.22,13.08
12394,20251010,2025-10-10,10,October,4,2025,2025-10,6196,6197,Chana Masala,Side Dish,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,27.84,29.31,1.47,5.28
12395,20241121,2024-11-21,11,November,4,2024,2024-11,6197,6198,Tandoori Chicken,Side Dish,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,24.03,25.65,1.62,6.74
12396,20260410,2026-04-10,4,April,2,2026,2026-04,6197,6198,Tandoori Chicken,Side Dish,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,25.65,27.0,1.35,5.26
12397,20250101,2025-01-01,1,January,1,2025,2025-01,6198,6199,Dal Makhani,Beverage,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,36.66,39.58,2.92,7.97
12398,20260428,2026-04-28,4,April,2,2026,2026-04,6198,6199,Dal Makhani,Beverage,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,39.58,41.66,2.08,5.26
12399,20240919,2024-09-19,9,September,3,2024,2024-09,6199,6200,Mango Lassi,Beverage,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,28.86,31.21,2.35,8.14
12400,20260530,2026-05-30,5,May,2,2026,2026-05,6199,6200,Mango Lassi,Beverage,Indian,1,619,620,Chicago Curry Leaf Corner,Indian,Chicago,United States,31.21,33.56,2.35,7.53
12401,20250610,2025-06-10,6,June,2,2025,2025-06,6200,6201,Moussaka,Main Course,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,34.2,40.61,6.41,18.74
12402,20260430,2026-04-30,4,April,2,2026,2026-04,6200,6201,Moussaka,Main Course,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,40.61,42.75,2.14,5.27
12403,20241213,2024-12-13,12,December,4,2024,2024-12,6201,6202,Chicken Souvlaki,Main Course,Greek,0,620,621,Chicago Meze Place,Greek,Chicago,United States,21.55,23.53,1.98,9.19
12404,20260327,2026-03-27,3,March,1,2026,2026-03,6201,6202,Chicken Souvlaki,Main Course,Greek,0,620,621,Chicago Meze Place,Greek,Chicago,United States,23.53,24.77,1.24,5.27
12405,20250206,2025-02-06,2,February,1,2025,2025-02,6202,6203,Greek Salad,Specialty,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,34.43,36.84,2.41,7.0
12406,20260821,2026-08-21,8,August,3,2026,2026-08,6202,6203,Greek Salad,Specialty,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,36.84,40.04,3.2,8.69
12407,20250105,2025-01-05,1,January,1,2025,2025-01,6203,6204,Spanakopita,Specialty,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,17.27,20.68,3.41,19.75
12408,20251002,2025-10-02,10,October,4,2025,2025-10,6203,6204,Spanakopita,Specialty,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,20.68,22.73,2.05,9.91
12409,20250309,2025-03-09,3,March,1,2025,2025-03,6204,6205,Gyro Plate,Dessert,Greek,0,620,621,Chicago Meze Place,Greek,Chicago,United States,26.24,27.17,0.93,3.54
12410,20251007,2025-10-07,10,October,4,2025,2025-10,6204,6205,Gyro Plate,Dessert,Greek,0,620,621,Chicago Meze Place,Greek,Chicago,United States,27.17,30.87,3.7,13.62
12411,20240930,2024-09-30,9,September,3,2024,2024-09,6205,6206,Tzatziki with Pita,Dessert,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,27.43,28.7,1.27,4.63
12412,20251020,2025-10-20,10,October,4,2025,2025-10,6205,6206,Tzatziki with Pita,Dessert,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,28.7,31.89,3.19,11.11
12413,20241029,2024-10-29,10,October,4,2024,2024-10,6206,6207,Dolmades,Side Dish,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,23.09,25.87,2.78,12.04
12414,20260202,2026-02-02,2,February,1,2026,2026-02,6206,6207,Dolmades,Side Dish,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,25.87,27.82,1.95,7.54
12415,20241118,2024-11-18,11,November,4,2024,2024-11,6207,6208,Pastitsio,Side Dish,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,34.61,42.45,7.84,22.65
12416,20260609,2026-06-09,6,June,2,2026,2026-06,6207,6208,Pastitsio,Side Dish,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,42.45,46.14,3.69,8.69
12417,20250619,2025-06-19,6,June,2,2025,2025-06,6208,6209,Greek Lemon Chicken,Beverage,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,29.01,29.97,0.96,3.31
12418,20260307,2026-03-07,3,March,1,2026,2026-03,6208,6209,Greek Lemon Chicken,Beverage,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,29.97,32.23,2.26,7.54
12419,20250125,2025-01-25,1,January,1,2025,2025-01,6209,6210,Baklava,Beverage,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,24.15,24.7,0.55,2.28
12420,20260515,2026-05-15,5,May,2,2026,2026-05,6209,6210,Baklava,Beverage,Greek,1,620,621,Chicago Meze Place,Greek,Chicago,United States,24.7,27.14,2.44,9.88
12421,20241108,2024-11-08,11,November,4,2024,2024-11,6210,6211,Tacos al Pastor,Main Course,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,18.63,21.81,3.18,17.07
12422,20260819,2026-08-19,8,August,3,2026,2026-08,6210,6211,Tacos al Pastor,Main Course,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,21.81,24.51,2.7,12.38
12423,20250627,2025-06-27,6,June,2,2025,2025-06,6211,6212,Chicken Burrito,Main Course,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,16.59,17.55,0.96,5.79
12424,20260308,2026-03-08,3,March,1,2026,2026-03,6211,6212,Chicken Burrito,Main Course,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,17.55,19.29,1.74,9.91
12425,20250317,2025-03-17,3,March,1,2025,2025-03,6212,6213,Beef Enchiladas,Specialty,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,20.91,24.26,3.35,16.02
12426,20260811,2026-08-11,8,August,3,2026,2026-08,6212,6213,Beef Enchiladas,Specialty,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,24.26,25.81,1.55,6.39
12427,20250720,2025-07-20,7,July,3,2025,2025-07,6213,6214,Cheese Quesadilla,Specialty,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,25.95,31.21,5.26,20.27
12428,20260422,2026-04-22,4,April,2,2026,2026-04,6213,6214,Cheese Quesadilla,Specialty,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,31.21,32.85,1.64,5.25
12429,20250326,2025-03-26,3,March,1,2025,2025-03,6214,6215,Guacamole with Chips,Dessert,Mexican,1,621,622,Rio de Janeiro Chile House,Mexican,Rio de Janeiro,Brazil,17.66,20.88,3.22,18.23
